lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.05938987804878,-34.95823465753425,-89.86668322981366,-99.40280745341613,-91.03627329192534,-96.05972463768127,-92.8474999999999,-90.44555279503103,-87.17640579710138,-80.02328695652182,-66.02678260869563
-8.05938987804878,-34.958032739726036,-90.93214906832293,-99.30193788819884,-91.00473291925458,-96.10314492753635,-92.91165217391296,-91.13383850931682,-87.79797101449273,-84.98410434782612,-67.06739130434791
-8.05938987804878,-34.95783082191781,-90.60898291925459,-99.34732919254667,-90.60355279503094,-96.82036956521749,-94.41354347826082,-92.36065838509312,-84.60475362318849,-82.75806956521745,-66.29704347826089
-8.05938987804878,-34.95762890410959,-90.84289440993784,-99.31609937888206,-91.4155776397514,-98.9610869565218,-94.67878260869557,-93.73939130434785,-83.50840579710149,-81.90610434782603,-71.0589565217392
-8.05938987804878,-34.95742698630137,-91.13770186335393,-99.26642236024851,-92.2767329192545,-99.92993478260871,-93.19178260869556,-96.54904347826094,-87.0925507246377,-77.21941366459629,-74.32517391304356
-8.05938987804878,-34.957225068493145,-90.93936645962732,-99.27163975155285,-92.32623602484453,-100.5735144927537,-92.77021739130426,-95.64939130434789,-85.8488376811594,-76.52506583850929,-79.02610869565224
-8.05938987804878,-34.957023150684925,-91.13550310559003,-99.2994161490683,-93.2455652173912,-100.59089855072473,-92.48028260869557,-95.11490683229813,-86.44062898550723,-74.31849689440993,-86.09895652173923
-8.05938987804878,-34.95682123287671,-91.45700621118004,-99.15705590062102,-92.96040993788809,-100.44604347826103,-91.77167391304341,-95.00790062111793,-87.15930434782607,-73.22495652173913,-89.54052173913054
-8.05938987804878,-34.95661931506849,-91.48091925465823,-99.08483229813652,-92.00571428571432,-100.45853623188422,-91.72273913043472,-95.13556521739127,-86.78059420289848,-72.4484695652174,-88.44721739130445
-8.05938987804878,-34.956417397260275,-91.63590062111791,-99.0815403726707,-91.71963975155282,-100.38721739130453,-91.76517391304338,-96.21772670807454,-86.2918405797101,-71.25041739130432,-89.76634782608704
-8.05938987804878,-34.956215479452055,-92.11909316770176,-99.00397515527933,-92.78080124223584,-100.19978260869591,-90.77797826086952,-94.31518012422356,-86.43423188405792,-69.2489217391304,-87.37534782608701
-8.05938987804878,-34.956013561643836,-92.09126708074531,-98.89331677018619,-92.69159627329172,-99.61647826086987,-90.90706521739126,-93.82801242236022,-86.39897515527946,-70.99786782608686,-87.19104347826088
-8.05938987804878,-34.955811643835624,-93.47416149068314,-98.73935403726699,-93.25038819875768,-98.89036231884069,-91.21334782608695,-93.54360248447205,-86.14038302277429,-69.03946086956518,-88.60646739130436
-8.05938987804878,-34.9556097260274,-93.87032919254659,-98.31209937888198,-93.50655124223607,-98.38092753623181,-90.74180434782596,-92.75644099378883,-84.81983333333338,-70.37275652173909,-89.2595163043479
-8.05938987804878,-34.95540780821918,-94.03081987577643,-98.06568944099384,-93.5372732919255,-99.0504347826086,-90.8777608695651,-92.92992546583854,-84.09650724637683,-69.29293913043473,-89.79442391304356
-8.05938987804878,-34.95520589041096,-94.07202484472046,-98.39156521739147,-92.8790931677019,-98.43952173913026,-91.5412173913042,-92.41121739130442,-87.95663768115952,-68.42281739130433,-91.71440217391317
-8.05938987804878,-34.95500397260274,-93.87421118012428,-97.78709316770195,-92.10831677018638,-98.22272463768103,-91.4691956521738,-92.2422236024845,-87.49478260869566,-71.10999130434786,-93.12789130434783
-8.05938987804878,-34.95480205479452,-92.46544099378895,-97.11748447204971,-91.78203726708082,-98.24714492753611,-92.16052173913035,-92.73479503105594,-89.14104347826085,-71.6633652173913,-94.00845652173906
-8.05938987804878,-34.9546001369863,-91.75883074534168,-96.3715093167702,-91.10944099378881,-98.20779710144923,-90.01313043478257,-92.17975155279507,-90.37252173913045,-74.07502608695656,-94.79002173913048
-8.05938987804878,-34.954398219178074,-91.10275621118025,-95.92822981366457,-90.12702484472045,-98.88891304347825,-88.4777826086956,-92.34512422360248,-94.24291304347837,-75.51643478260877,-95.117847826087
-8.05938987804878,-34.954196301369855,-91.36306832298148,-95.85216770186332,-89.79742236024843,-99.04331884057976,-88.60410869565212,-92.5524409937888,-94.86604347826096,-74.08892173913057,-95.51613043478262
-8.05938987804878,-34.95399438356164,-90.72221118012436,-95.69521118012426,-89.44318012422353,-99.08237681159424,-88.65647826086949,-92.480397515528,-94.1848985507247,-74.44283478260881,-94.90256521739133
-8.05938987804878,-34.95379246575342,-90.76206211180134,-95.65707453416155,-89.68925465838505,-99.10824637681165,-88.66167391304339,-91.25228571428576,-93.9701014492754,-74.60902608695665,-94.3451956521739
-8.05938987804878,-34.953590547945204,-91.22883229813667,-95.42113664596285,-91.77778881987584,-99.12871635610774,-87.36989130434769,-91.04796273291933,-95.29126086956522,-75.7469043478262,-94.80410869565206
-8.05938987804878,-34.953388630136985,-91.3354782608696,-95.03722360248456,-91.27355279503112,-99.38094202898556,-85.93647826086941,-90.63257142857148,-96.72249275362314,-76.41666086956533,-94.76721739130427
-8.05938987804878,-34.953186712328765,-93.1663778467908,-92.67450818746465,-91.42411180124229,-96.4149337474119,-83.26646811594203,-86.96174844720504,-90.4622608695652,-79.67212121212117,-94.14408695652169
-8.05938987804878,-34.952984794520546,-93.63957039337465,-92.47599887069447,-91.37349068322987,-96.56104968944089,-82.67448985507242,-86.43417080745348,-91.05536231884055,-79.05966903820813,-93.96613043478256
-8.05938987804878,-34.95278287671233,-93.79943374741197,-91.8898125352907,-91.34386335403735,-96.24123809523793,-82.68303333333336,-82.96700310559011,-90.71181400966178,-79.79263662714095,-94.92380434782604
-8.05938987804878,-34.95258095890411,-93.94955797101441,-91.41299265951429,-91.43669565217398,-96.28057142857129,-80.91575072463773,-83.14561180124231,-91.09582850241534,-80.18209749670618,-95.2344565217391
-8.05938987804878,-34.95237904109589,-93.61696273291919,-91.13247656691122,-91.86750559006215,-96.2215569358177,-78.94890869565222,-84.06081366459637,-92.02609903381632,-82.21513781291169,-95.76078260869566
-8.05938987804878,-34.952177123287676,-93.41578260869564,-91.09729192546574,-91.87709565217398,-96.09586128364379,-78.18736521739139,-84.49468944099387,-92.01075362318831,-83.12760105401838,-96.00380434782608
-8.05938987804878,-34.95197520547946,-94.40599378881984,-90.8024709203838,-92.28894741200837,-95.86774534161482,-80.21938695652183,-84.7104875776398,-91.99610144927526,-81.63366429512516,-96.0701086956522
-8.05938987804878,-34.95177328767124,-94.2462753623188,-90.28582044042899,-91.94383271221537,-95.55911490683235,-80.04861739130443,-83.78751863354037,-91.77569082125592,-84.94155599472987,-96.05036956521734
-8.05938987804878,-34.95157136986302,-94.14650207039331,-89.69954263128166,-92.09323726708071,-95.58718737060047,-79.87321739130442,-83.86653105590061,-91.5557995169081,-85.46867615283266,-95.97667391304347
-8.05938987804878,-34.9513694520548,-91.9713198757763,-90.08244833427433,-91.34100869565216,-95.23512836438923,-79.42456086956524,-82.19861904761899,-91.43029951690815,-88.95772542819495,-95.94895652173915
-8.05938987804878,-34.95116753424658,-90.96122877846783,-90.75591530208911,-91.16390641821945,-95.27313457556933,-78.58618695652174,-82.07430538302268,-91.54555797101445,-90.72634545454544,-95.93006521739136
