lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.059311272727273,-34.947817346938784,-89.29970799870327,-89.29970799870327,-89.29970799870327,-77.08888944809843,-77.08888944809843,-77.08888944809843,-83.164169130788,-83.164169130788,-83.164169130788
-8.059311272727273,-34.94751653061225,-89.36973309127765,-89.36973309127765,-89.36973309127765,-76.82720644772715,-76.82720644772715,-76.82720644772715,-83.53807447660645,-83.53807447660645,-83.53807447660645
-8.059311272727273,-34.94721571428571,-89.44388699180044,-89.44388699180044,-89.44388699180044,-76.58355374873076,-76.58355374873076,-76.58355374873076,-83.90403850962488,-83.90403850962488,-83.90403850962488
-8.059311272727273,-34.94691489795918,-89.52203890229816,-89.52203890229816,-89.52203890229816,-76.36010054524732,-76.36010054524732,-76.36010054524732,-84.26231917556018,-84.26231917556018,-84.26231917556018
-8.059311272727273,-34.946614081632646,-89.60405432771361,-89.60405432771361,-89.60405432771361,-76.15899394511774,-76.15899394511774,-76.15899394511774,-84.61316869472677,-84.61316869472677,-84.61316869472677
-8.059311272727273,-34.946313265306124,-89.68979574254695,-89.68979574254695,-89.68979574254695,-75.98230405371791,-75.98230405371791,-75.98230405371791,-84.95683271266361,-84.95683271266361,-84.95683271266361
-8.059311272727273,-34.946012448979594,-89.77912324119129,-89.77912324119129,-89.77912324119129,-75.83196378788705,-75.83196378788705,-75.83196378788705,-85.29354971084817,-85.29354971084817,-85.29354971084817
-8.059311272727273,-34.94571163265306,-89.87189516692357,-89.87189516692357,-89.87189516692357,-75.70970629485177,-75.70970629485177,-75.70970629485177,-85.62355062223256,-85.62355062223256,-85.62355062223256
-8.059311272727273,-34.94541081632653,-89.96796871521795,-89.96796871521795,-89.96796871521795,-75.61700361894287,-75.61700361894287,-75.61700361894287,-85.94705860768349,-85.94705860768349,-85.94705860768349
-8.059072545454546,-34.95985,-90.22518787756354,-90.22518787756354,-90.22518787756354,-89.22197876884664,-89.22197876884664,-89.22197876884664,-69.38504684914813,-69.38504684914813,-69.38504684914813
-8.059072545454546,-34.959549183673474,-90.11414829700499,-90.11414829700499,-90.11414829700499,-88.97112330780888,-88.97112330780888,-88.97112330780888,-68.92955425363628,-68.92955425363628,-68.92955425363628
-8.059072545454546,-34.959248367346945,-90.00583913438962,-90.00583913438962,-90.00583913438962,-88.7166726268122,-88.7166726268122,-88.7166726268122,-68.52734096602984,-68.52734096602984,-68.52734096602984
-8.059072545454546,-34.958947551020415,-89.90040821007594,-89.90040821007594,-89.90040821007594,-88.45855513077802,-88.45855513077802,-88.45855513077802,-68.18919815498164,-68.18919815498164,-68.18919815498164
-8.059072545454546,-34.95864673469388,-89.79800461105475,-89.79800461105475,-89.79800461105475,-88.19669967648531,-88.19669967648531,-88.19669967648531,-67.9253462810362,-67.9253462810362,-67.9253462810362
-8.059072545454546,-34.95834591836735,-89.69877820543132,-89.69877820543132,-89.69877820543132,-87.93103597741785,-87.93103597741785,-87.93103597741785,-67.74456183427007,-67.74456183427007,-67.74456183427007
-8.059072545454546,-34.95804510204082,-89.60287911633793,-89.60287911633793,-89.60287911633793,-87.66149508022696,-87.66149508022696,-87.66149508022696,-67.65329495544027,-67.65329495544027,-67.65329495544027
-8.059072545454546,-34.95774428571429,-89.51045715686678,-89.51045715686678,-89.51045715686678,-87.38800992374667,-87.38800992374667,-87.38800992374667,-67.6549437799136,-67.6549437799136,-67.6549437799136
-8.059072545454546,-34.957443469387755,-89.42166122819492,-89.42166122819492,-89.42166122819492,-87.11051599329315,-87.11051599329315,-87.11051599329315,-67.7494460512245,-67.7494460512245,-67.7494460512245
-8.059072545454546,-34.957142653061226,-89.33663868392244,-89.33663868392244,-89.33663868392244,-86.82895208474918,-86.82895208474918,-86.82895208474918,-67.93328676425404,-67.93328676425404,-67.93328676425404
-8.059072545454546,-34.956841836734704,-89.25553466423636,-89.25553466423636,-89.25553466423636,-86.54326119505419,-86.54326119505419,-86.54326119505419,-68.19991993754194,-68.19991993754194,-68.19991993754194
-8.059072545454546,-34.956541020408174,-89.17849140444633,-89.17849140444633,-89.17849140444633,-86.25339155818142,-86.25339155818142,-86.25339155818142,-68.54050272722992,-68.54050272722992,-68.54050272722992
-8.059072545454546,-34.95624020408164,-89.10564752308255,-89.10564752308255,-89.10564752308255,-85.95929784825967,-85.95929784825967,-85.95929784825967,-68.94478017311214,-68.94478017311214,-68.94478017311214
-8.059072545454546,-34.9559393877551,-89.0371372954742,-89.0371372954742,-89.0371372954742,-85.6609425745348,-85.6609425745348,-85.6609425745348,-69.40195552418817,-69.40195552418817,-69.40195552418817
-8.059072545454546,-34.95563857142857,-88.97308991941784,-88.97308991941784,-88.97308991941784,-85.35829769607903,-85.35829769607903,-85.35829769607903,-69.90142316992689,-69.90142316992689,-69.90142316992689
-8.059072545454546,-34.955337755102036,-88.91362878018785,-88.91362878018785,-88.91362878018785,-85.05134648797554,-85.05134648797554,-85.05134648797554,-70.43330217314325,-70.43330217314325,-70.43330217314325
-8.059072545454546,-34.955036938775514,-88.85887072261511,-88.85887072261511,-88.85887072261511,-84.74008569451215,-84.74008569451215,-84.74008569451215,-70.9887634914738,-70.9887634914738,-70.9887634914738
-8.059072545454546,-34.954736122448985,-88.80892533829271,-88.80892533829271,-88.80892533829271,-84.42452800880554,-84.42452800880554,-84.42452800880554,-71.560180059546,-71.560180059546,-71.560180059546
-8.059072545454546,-34.95443530612245,-88.76389427638833,-88.76389427638833,-88.76389427638833,-84.10470492335358,-84.10470492335358,-84.10470492335358,-72.14114462937454,-72.14114462937454,-72.14114462937454
-8.059072545454546,-34.954134489795926,-88.72387058651981,-88.72387058651981,-88.72387058651981,-83.78066999938022,-83.78066999938022,-83.78066999938022,-72.7264009812134,-72.7264009812134,-72.7264009812134
-8.059072545454546,-34.95383367346939,-88.68893810213638,-88.68893810213638,-88.68893810213638,-83.45250260775433,-83.45250260775433,-83.45250260775433,-73.31172668898114,-73.31172668898114,-73.31172668898114
-8.059072545454546,-34.95353285714286,-88.65917087264236,-88.65917087264236,-88.65917087264236,-83.12031219750932,-83.12031219750932,-83.12031219750932,-73.89379550286546,-73.89379550286546,-73.89379550286546
-8.059072545454546,-34.953232040816324,-88.63463265209381,-88.63463265209381,-88.63463265209381,-82.78424315065763,-82.78424315065763,-82.78424315065763,-74.47003783607028,-74.47003783607028,-74.47003783607028
-8.059072545454546,-34.952931224489795,-88.61537645166734,-88.61537645166734,-88.61537645166734,-82.44448028303748,-82.44448028303748,-82.44448028303748,-75.0385102062533,-75.0385102062533,-75.0385102062533
-8.059072545454546,-34.952630408163266,-88.60144416240968,-88.60144416240968,-88.60144416240968,-82.10125504951438,-82.10125504951438,-82.10125504951438,-75.59777904300765,-75.59777904300765,-75.59777904300765
-8.059072545454546,-34.95232959183674,-88.59286625381347,-88.59286625381347,-88.59286625381347,-81.75485250674342,-81.75485250674342,-81.75485250674342,-76.1468207344156,-76.1468207344156,-76.1468207344156
-8.059072545454546,-34.95202877551021,-88.58966155275738,-88.58966155275738,-88.58966155275738,-81.40561907652832,-81.40561907652832,-81.40561907652832,-76.68493768442497,-76.68493768442497,-76.68493768442497
-8.059072545454546,-34.95172795918367,-88.59183710613462,-88.59183710613462,-88.59183710613462,-81.05397113582188,-81.05397113582188,-81.05397113582188,-77.2116890388771,-77.2116890388771,-77.2116890388771
-8.059072545454546,-34.95142714285714,-88.59938812928291,-88.59938812928291,-88.59938812928291,-80.70040443296998,-80.70040443296998,-80.70040443296998,-77.72683425825338,-77.72683425825338,-77.72683425825338
-8.059072545454546,-34.951126326530606,-88.61229804101941,-88.61229804101941,-88.61229804101941,-80.34550429132307,-80.34550429132307,-80.34550429132307,-78.23028760815555,-78.23028760815555,-78.23028760815555
-8.059072545454546,-34.950825510204076,-88.63053858469894,-88.63053858469894,-88.63053858469894,-79.98995650791514,-79.98995650791514,-79.98995650791514,-78.72208173847679,-78.72208173847679,-78.72208173847679
-8.059072545454546,-34.950524693877554,-88.65407003349699,-88.65407003349699,-88.65407003349699,-79.63455878237593,-79.63455878237593,-79.63455878237593,-79.20233871699324,-79.20233871699324,-79.20233871699324
-8.059072545454546,-34.950223877551025,-88.6828414767759,-88.6828414767759,-88.6828414767759,-79.28023241704884,-79.28023241704884,-79.28023241704884,-79.67124711174887,-79.67124711174887,-79.67124711174887
-8.059072545454546,-34.94992306122449,-88.71679118322254,-88.71679118322254,-88.71679118322254,-78.92803391005748,-78.92803391005748,-78.92803391005748,-80.12904394337704,-80.12904394337704,-80.12904394337704
-8.059072545454546,-34.94962224489796,-88.75584703540147,-88.75584703540147,-88.75584703540147,-78.57916591731095,-78.57916591731095,-78.57916591731095,-80.57600053510836,-80.57600053510836,-80.57600053510836
-8.059072545454546,-34.94932142857143,-88.79992702941243,-88.79992702941243,-88.79992702941243,-78.23498688884365,-78.23498688884365,-78.23498688884365,-81.01241146913372,-81.01241146913372,-81.01241146913372
-8.059072545454546,-34.949020612244894,-88.84893983253491,-88.84893983253491,-88.84893983253491,-77.89701849450424,-77.89701849450424,-77.89701849450424,-81.43858600956628,-81.43858600956628,-81.43858600956628
-8.059072545454546,-34.948719795918365,-88.90278539111887,-88.90278539111887,-88.90278539111887,-77.56694975506576,-77.56694975506576,-77.56694975506576,-81.85484147953875,-81.85484147953875,-81.85484147953875
-8.059072545454546,-34.948418979591835,-88.96135558063747,-88.96135558063747,-88.96135558063747,-77.24663660765788,-77.24663660765788,-77.24663660765788,-82.26149818288425,-82.26149818288425,-82.26149818288425
-8.059072545454546,-34.948118163265306,-89.02453488939636,-89.02453488939636,-89.02453488939636,-76.93809548871599,-76.93809548871599,-76.93809548871599,-82.65887554385813,-82.65887554385813,-82.65887554385813
-8.059072545454546,-34.947817346938784,-89.09220112745061,-89.09220112745061,-89.09220112745061,-76.64348945274529,-76.64348945274529,-76.64348945274529,-83.04728920615173,-83.04728920615173,-83.04728920615173
